NU_MATRICULA,DT_NASCIMENTO,PERIODO_INGRESSO,TIPO_INGRESSO,PERIODO_LETIVO,CAMPUS,CD_INEP,CURSO,CARGA_HORARIA_CURSO,TURNO,MODALIDADE,COTAS,ESCOLA_PUBLICA,BLS_ASSIST,DS_TP_SIT_ACAD,MONIT_PROACAD,SEXO,COR,NACIONALIDADE,CIDADE_NAT,UF_NAT,DEFIC,SURDEZ,AUDITIVA,FISICA,SURDOCEGUEIRA,MULTIPLA,INTELECTUAL,AUTISMO,SINDR_ASPERGER,SINDR_RETT,TRANST_DESINT,ALT_HAB_SUPERD,MOB_ACAD,TIPO_MOB_ACAD,IES_DEST,TIPO_MOB_ACAD_INTERNAC,PAIS_DEST
200923669,20/10/1985,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÇÃO,3000,TARDE/NOITE,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,NÃO,,,,
200923671,27/03/2000,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,PAULISTA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923692,09/09/1998,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13592,MATEMÁTICA - BACHARELADO,2330,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923697,26/07/1991,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,20889,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923697,26/07/1991,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,20889,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923699,29/05/1991,2018.1,SISU,2019.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,CATENDE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923701,06/10/1999,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,33784,PUBLICIDADE E PROPAGANDA,2820,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923708,01/09/1999,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PRETA,BRA,SAO PAULO,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923709,09/03/1998,2018.1,SISU,2019.2,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923710,15/07/1998,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923712,04/08/2000,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923713,10/01/1998,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÊS - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923719,06/08/1997,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13595,CIÊNCIA DA COMPUTAÇÃO - CIN,3495,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923720,26/06/1992,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13618,QUÍMICA - LICENCIATURA,2620,NOITE,PRESENCIAL,L5,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,BEZERROS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923723,24/09/2000,2018.1,SISU,2019.1,VITORIA,1155122,EDUCAÇÃO FÍSICA - LICENCIATURA - CAV,3180,TARDE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,PASSIRA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923727,15/11/2000,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13595,CIÊNCIA DA COMPUTAÇÃO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923728,14/05/1988,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923731,25/03/1995,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,AMARELA,BRA,RECIFE,PE,SIM,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923735,10/06/1999,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13594,ESTATÍSTICA,2580,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,CABO DE SANTO AGOSTINHO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923737,11/11/2000,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923740,22/10/1999,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13595,CIÊNCIA DA COMPUTAÇÃO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923762,12/01/1999,2018.1,SISU,2019.1,AGRESTE,118098,QUÍMICA - LICENCIATURA - CAA,3210,NOITE,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,SAO JOSE DO EGITO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923767,15/05/1999,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÇÃO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923771,17/01/2000,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13591,QUÍMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923784,01/12/2000,2018.1,SISU,2019.1,AGRESTE,118100,MATEMÁTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,BEZERROS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923793,28/03/2000,2018.1,SISU,2019.1,VITORIA,1155122,EDUCAÇÃO FÍSICA - LICENCIATURA - CAV,3180,TARDE,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,SIM,F,PARDA,BRA,VITORIA DE SANTO ANTAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923797,22/08/1988,2018.1,SISU,2019.2,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923803,08/03/1964,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13593,QUÍMICA INDUSTRIAL,2925,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923806,12/05/1998,2018.2,SUB-JUDICE,2019.2,REITOR JOAQUIM AMAZONAS,13583,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,3870,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,OLINDA,PE,SIM,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923811,01/08/1997,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13581,SERVIÇO SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923817,22/01/1997,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,TARDE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923824,21/11/1997,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13618,QUÍMICA - LICENCIATURA,2620,NOITE,PRESENCIAL,L1,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,LAGOA DO ITAENGA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923827,24/06/1990,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923831,11/03/1998,2018.1,SISU,2019.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923832,18/03/1998,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923833,10/04/1996,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923837,09/10/1985,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,23910,ARTES VISUAIS,2910,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,POA,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923848,04/05/1998,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923858,23/02/1997,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13590,GEOLOGIA,3480,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PRETA,BRA,RIO BONITO,RJ,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923859,02/01/1996,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÇÃO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923875,05/06/1992,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923875,05/06/1992,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923884,01/05/1970,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,ITAINOPOLIS,PI,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923884,01/05/1970,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,ITAINOPOLIS,PI,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923885,23/09/1999,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,TARDE,PRESENCIAL,L5,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923903,12/01/1999,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,117384,ENGENHARIA DE ENERGIA,3720,INTEGRAL,PRESENCIAL,L1,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923905,06/11/1999,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923905,06/11/1999,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923912,24/10/1997,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923914,05/12/1997,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,BRASILIA,DF,SIM,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923916,06/06/1984,2018.1,SISU,2019.1,AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923918,15/07/1998,2018.1,SISU,2019.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,SAO BENTO DO UNA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923926,28/03/2000,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923935,01/10/1999,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,L5,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,CARPINA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923958,05/01/1998,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,1188497,ENGENHARIA NAVAL,3945,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923960,25/07/2000,2018.1,SISU,2019.2,REITOR JOAQUIM AMAZONAS,58852,CIÊNCIAS BIOLÓGICAS- ÊNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,SAO PAULO,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923964,05/03/1999,2018.1,SISU,2019.1,AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,SAO PAULO,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923964,05/03/1999,2018.1,SISU,2019.2,AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,L2,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,SAO PAULO,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923969,25/07/1989,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,ABREU E LIMA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923980,19/04/2000,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923981,30/07/1998,2018.1,SISU,2019.1,REITOR JOAQUIM AMAZONAS,5000630,ABI - ENGENHARIA,645,INTEGRAL,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,PETROLINA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923986,06/05/1998,2018.1,SISU,2019.1,VITORIA,1189922,SAÚDE COLETIVA - CAV,3000,NOITE,PRESENCIAL,L6,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,VITORIA DE SANTO ANTAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923989,01/11/1994,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,80088,DESIGN,3120,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,PALMARES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923999,12/07/2000,2018.2,SISU,2019.1,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,L1,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200923999,12/07/2000,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,L1,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200924007,05/07/1996,2018.2,SISU,2019.2,REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
